4,"{'Computing': 1, 'Software': 1, 'Technology': 1, 'Digital media': 1, 'Digital technology': 1, 'Computers': 0.9257, 'Microsoft': 0.8949, 'Computer engineering': 0.8826, 'Communication': 0.7827, 'Areas of computer science': 0.7266, 'Information technology management': 0.7142, 'Intellectual works': 0.6984, 'Media technology': 0.6448, 'Software engineering': 0.6363, 'System software': 0.6129, 'Cyberspace': 0.6039, 'Business': 0.6017, 'Computer science': 0.5989, 'Microsoft Windows': 0.5842, 'Application software': 0.5801, 'Software development': 0.5684, 'Information technology': 0.5675, 'Information technology companies of the United States': 0.56, 'Computing platforms': 0.5556, 'Telecommunications': 0.5509, 'Information Age': 0.5506, 'Microsoft software': 0.5377, 'Computer architecture': 0.5367, 'Mass media': 0.5152}"
47,"{'Visual system': 0.6418, 'Vision': 0.6211, 'Ophthalmology': 0.5727, 'Senses': 0.5505, 'Light': 0.5128}"
